-----
Train
3	correct: 0	prediction: 1
it :	0.02345	0.16996
's :	0.06778	1.00000
not:	0.24284	0.26405
too:	0.72031	0.84018
bad:	0.83903	0.92115
.  :	0.05715	1.00000

50215	correct: 1	prediction: 0
of        :	0.13062	0.03843
elaborate :	0.35484	0.99062
and       :	0.21466	0.04975
twisted   :	0.45238	0.99561
characters:	0.01232	0.89665

50250	correct: 0	prediction: 1
intimidated:	0.66667	0.99913
by         :	0.07191	0.15848
both       :	0.45090	0.68126
her        :	0.39643	0.50058
subject    :	0.23932	0.85066
matter     :	0.01250	0.92476
and        :	0.21466	0.04975

50255	correct: 0	prediction: 1
and      :	0.21466	0.04975
people   :	0.14012	0.45785
make     :	0.17250	0.75309
fun      :	0.68000	0.97798
of       :	0.13062	0.03843
me       :	0.41754	0.70769
for      :	0.03808	0.13691
liking   :	0.42857	0.99756
showgirls:	0.83333	0.99982
.        :	0.05715	1.00000

50260	correct: 0	prediction: 1
though         :	0.08949	0.81351
jackson        :	0.23636	0.95033
does           :	0.20317	0.75106
n't            :	0.44526	1.00000
always         :	0.55330	0.90460
succeed        :	0.03226	0.99024
in             :	0.05937	0.04876
integrating    :	0.71429	0.99726
the            :	0.08649	0.02038
characters     :	0.01232	0.89665
in             :	0.05937	0.04876
the            :	0.08649	0.02038
foreground     :	0.66667	0.99649
into           :	0.02740	0.55706
the            :	0.08649	0.02038
extraordinarily:	0.90476	0.99858
rich           :	0.84699	0.95679
landscape      :	0.94286	0.97873

50265	correct: 0	prediction: 1
naiveté:	0.75000	1.00000
and    :	0.21466	0.04975

50271	correct: 0	prediction: 1
those          :	0.13217	0.75809
young          :	0.45196	0.85285
whippersnappers:	0.66667	1.00000
making         :	0.07636	0.85250
moving         :	0.90968	0.94592
pictures       :	0.44643	0.95271
today          :	0.02381	0.88646

50320	correct: 1	prediction: 0
an      :	0.24268	0.23808
mtv     :	0.84615	0.98402
,       :	0.13772	1.00000
sugar   :	0.21739	0.97871
hysteria:	0.66667	0.99876

50323	correct: 0	prediction: 1
for        :	0.03808	0.13691
a          :	0.13990	0.06005
reasonably :	0.56757	0.99068
intelligent:	0.74468	0.98870
person     :	0.04615	0.86156
to         :	0.01244	0.05945
get        :	0.29897	0.79975
through    :	0.21231	0.68400
the        :	0.08649	0.02038
country    :	0.23684	0.74254
bears      :	0.66667	0.97609

50366	correct: 0	prediction: 1
unencouraging:	1.00000	1.00000
threefold    :	0.60000	0.99946
expansion    :	0.60000	0.95968

50414	correct: 0	prediction: 1
expect:	0.13580	0.97961
from  :	0.00054	0.20698
movies:	0.17889	0.97118

50425	correct: 1	prediction: 0
a     :	0.13990	0.06005
torn  :	0.65217	0.99324
book  :	0.00787	0.77458
jacket:	0.50000	0.99445

50487	correct: 0	prediction: 1
the             :	0.08649	0.02038
unsalvageability:	1.00000	1.00000

50543	correct: 1	prediction: 0
convince:	0.03226	0.99063
almost  :	0.04956	0.89632
everyone:	0.00552	0.95453
that    :	0.06844	0.16101
it      :	0.02345	0.16996
was     :	0.33853	0.12639
put     :	0.10828	0.87955
on      :	0.03257	0.13714
the     :	0.08649	0.02038
screen  :	0.08906	0.95904
,       :	0.13772	1.00000
just    :	0.35238	0.66972
for     :	0.03808	0.13691
them    :	0.02212	0.64295

50544	correct: 1	prediction: 0
has     :	0.16225	0.35205
about   :	0.08378	0.50893
25      :	0.60000	1.00000
minutes :	0.67920	0.92544
of      :	0.13062	0.03843
decent  :	0.53846	0.99158
material:	0.13450	0.89891
.       :	0.05715	1.00000

50548	correct: 1	prediction: 0
in     :	0.05937	0.04876
one    :	0.14229	0.02457
forum  :	0.40000	0.96483
or     :	0.40468	0.27990
another:	0.28401	0.75522

50622	correct: 1	prediction: 0
us     :	0.40146	0.76627
to     :	0.01244	0.05945
laugh  :	0.17857	0.99484
because:	0.07763	0.68702
he     :	0.03683	0.22085
acts   :	0.23636	0.95271
so     :	0.15537	0.57003
goofy  :	0.03448	0.99871
all    :	0.01308	0.44081
the    :	0.08649	0.02038
time   :	0.01396	0.51508

50650	correct: 1	prediction: 0
into     :	0.02740	0.55706
forced   :	0.61364	0.94265
fuzziness:	0.50000	0.99991

50679	correct: 0	prediction: 1
if        :	0.09143	0.50394
you       :	0.12113	0.42225
really    :	0.12969	0.87317
want      :	0.18386	0.87776
to        :	0.01244	0.05945
understand:	0.22449	0.94024
what      :	0.13821	0.62105
this      :	0.00505	0.22046
story     :	0.15737	0.84619
is        :	0.04295	0.10337
really    :	0.12969	0.87317
all       :	0.01308	0.44081
about     :	0.08378	0.50893
,         :	0.13772	1.00000
you       :	0.12113	0.42225
're       :	0.20297	1.00000
far       :	0.00526	0.87274
better    :	0.05639	0.86363
served    :	0.13043	0.83494
by        :	0.07191	0.15848
the       :	0.08649	0.02038
source    :	0.28000	0.80275
material  :	0.13450	0.89891
.         :	0.05715	1.00000

50684	correct: 0	prediction: 1
the     :	0.08649	0.02038
director:	0.33002	0.84690
's      :	0.06778	1.00000
epitaph :	0.50000	0.99835
for     :	0.03808	0.13691
himself :	0.00000	0.88335

50695	correct: 0	prediction: 1
is       :	0.04295	0.10337
about    :	0.08378	0.50893
as       :	0.02241	0.13967
deep     :	0.53982	0.95376
as       :	0.02241	0.13967
that     :	0.06844	0.16101
sentiment:	0.87879	0.99512

50719	correct: 0	prediction: 1
overdoing:	0.69231	0.99989

50734	correct: 1	prediction: 0
,         :	0.13772	1.00000
stuart    :	1.00000	0.98085
little    :	0.16243	0.83385
2         :	0.20635	1.00000
manages   :	0.52657	0.98865
sweetness :	0.80952	0.99920
largely   :	0.27586	0.95727
without   :	0.25437	0.80729
stickiness:	1.00000	0.99993
.         :	0.05715	1.00000

50786	correct: 1	prediction: 0
a          :	0.13990	0.06005
pulpy      :	0.53846	1.00000
concept    :	0.16071	0.94488
that       :	0.06844	0.16101
,          :	0.13772	1.00000
in         :	0.05937	0.04876
many       :	0.05245	0.63149
other      :	0.14340	0.45978
hands      :	0.35000	0.95876
would      :	0.38134	0.50215
be         :	0.04231	0.23108
completely :	0.29412	0.93983
forgettable:	0.52239	0.99968

50799	correct: 1	prediction: 0
been     :	0.33247	0.45723
given    :	0.13684	0.81312
the      :	0.08649	0.02038
drive    :	0.24324	0.94063
of       :	0.13062	0.03843
a        :	0.13990	0.06005
narrative:	0.00457	0.98591

50801	correct: 1	prediction: 0
just  :	0.35238	0.66972
wants :	0.38462	0.96606
to    :	0.01244	0.05945
be    :	0.04231	0.23108
liked :	0.35211	0.99105
by    :	0.07191	0.15848
the   :	0.08649	0.02038
people:	0.14012	0.45785
who   :	0.16286	0.44065
can   :	0.02454	0.49199
still :	0.47392	0.76509
give  :	0.22222	0.89482
him   :	0.10204	0.63507
work  :	0.30880	0.67255
.     :	0.05715	1.00000

50876	correct: 1	prediction: 0
be      :	0.04231	0.23108
all     :	0.01308	0.44081
too     :	0.72031	0.84018
familiar:	0.09605	0.97973

50905	correct: 0	prediction: 1
that   :	0.06844	0.16101
tells  :	0.56863	0.95752
us     :	0.40146	0.76627
nothing:	0.49402	0.90387
new    :	0.26316	0.39664

50915	correct: 1	prediction: 0
in        :	0.05937	0.04876
crisis    :	0.05882	0.97079
--        :	0.02941	1.00000
and       :	0.21466	0.04975
of        :	0.13062	0.03843
two       :	0.04449	0.03320
girls     :	0.13433	0.94294
whose     :	0.47115	0.91474
friendship:	0.68966	0.98583
is        :	0.04295	0.10337
severely  :	0.50000	0.98906
tested    :	0.20000	0.98696
by        :	0.07191	0.15848
bad       :	0.83903	0.92115
luck      :	0.00000	0.98537
and       :	0.21466	0.04975
their     :	0.14468	0.44564
own       :	0.02623	0.77800
immaturity:	0.33333	0.99963

50917	correct: 0	prediction: 1
were       :	0.57276	0.35621
n't        :	0.44526	1.00000
as         :	0.02241	0.13967
beautifully:	0.93782	0.99808
shaped     :	0.09677	0.97559
and        :	0.21466	0.04975
as         :	0.02241	0.13967
delicately :	0.93939	0.99969
calibrated :	0.86667	0.99921
in         :	0.05937	0.04876
tone       :	0.36170	0.97577

50939	correct: 0	prediction: 1
...      :	0.03982	1.00000
is       :	0.04295	0.10337
dudsville:	1.00000	1.00000
.        :	0.05715	1.00000

50943	correct: 0	prediction: 1
of      :	0.13062	0.03843
a       :	0.13990	0.06005
legal   :	0.50000	0.92050
thriller:	0.48011	0.98940

50977	correct: 0	prediction: 1
for    :	0.03808	0.13691
the    :	0.08649	0.02038
under-7:	0.50000	1.00000
crowd  :	0.41333	0.98130

51001	correct: 0	prediction: 1
sub-formulaic:	1.00000	1.00000

51002	correct: 0	prediction: 1
the         :	0.08649	0.02038
long        :	0.30958	0.74305
list        :	0.04167	0.59334
of          :	0.13062	0.03843
renegade-cop:	0.20000	1.00000
tales       :	0.22222	0.98215

51004	correct: 1	prediction: 0
muddled    :	0.92857	0.99957
to         :	0.01244	0.05945
be         :	0.04231	0.23108
an         :	0.24268	0.23808
effectively:	0.69231	0.97801
chilling   :	0.87013	0.99895
guilty     :	0.18182	0.98266
pleasure   :	0.51724	0.99121

51064	correct: 1	prediction: 0
and:	0.21466	0.04975
no :	0.60580	0.42036
one:	0.14229	0.02457
)  :	0.02629	1.00000

51066	correct: 0	prediction: 1
oddballs:	1.00000	1.00000

51144	correct: 1	prediction: 0
is      :	0.04295	0.10337
just    :	0.35238	0.66972
too     :	0.72031	0.84018
original:	0.18043	0.77988
to      :	0.01244	0.05945
be      :	0.04231	0.23108
ignored :	0.06667	0.98718
.       :	0.05715	1.00000

51161	correct: 0	prediction: 1
unfolds    :	0.50000	0.99930
predictably:	0.17241	0.99951

51206	correct: 1	prediction: 0
deep:	0.53982	0.95376
or  :	0.40468	0.27990

51243	correct: 1	prediction: 0
sticks  :	0.60000	0.99531
with    :	0.26870	0.17286
its     :	0.08053	0.46063
subjects:	0.30159	0.96784
a       :	0.13990	0.06005
little  :	0.16243	0.83385
longer  :	0.55000	0.91919

51255	correct: 1	prediction: 0
if         :	0.09143	0.50394
the        :	0.08649	0.02038
film       :	0.26053	0.64063
has        :	0.16225	0.35205
a          :	0.13990	0.06005
problem    :	0.59551	0.88651
,          :	0.13772	1.00000
its        :	0.08053	0.46063
shortness  :	0.20000	0.99958
disappoints:	0.33333	0.99990
:          :	0.18652	1.00000
you        :	0.12113	0.42225
want       :	0.18386	0.87776
the        :	0.08649	0.02038
story      :	0.15737	0.84619
to         :	0.01244	0.05945
go         :	0.08711	0.82447
on         :	0.03257	0.13714
and        :	0.21466	0.04975
on         :	0.03257	0.13714
.          :	0.05715	1.00000

51271	correct: 1	prediction: 0
an        :	0.24268	0.23808
adult     :	0.22449	0.96338
who       :	0.16286	0.44065
's        :	0.06778	1.00000
apparently:	0.64103	0.95887
been      :	0.33247	0.45723
forced    :	0.61364	0.94265
by        :	0.07191	0.15848
his       :	0.16237	0.26085
kids      :	0.15415	0.97741
to        :	0.01244	0.05945
watch     :	0.04762	0.96045
too       :	0.72031	0.84018
many      :	0.05245	0.63149
barney    :	0.63636	0.99406
videos    :	0.43750	0.97290

51288	correct: 1	prediction: 0
what          :	0.13821	0.62105
does          :	0.20317	0.75106
n't           :	0.44526	1.00000
this          :	0.00505	0.22046
film          :	0.26053	0.64063
have          :	0.14662	0.36430
that          :	0.06844	0.16101
an            :	0.24268	0.23808
impressionable:	1.00000	0.99985
kid           :	0.01408	0.98381
could         :	0.26047	0.70672
n't           :	0.44526	1.00000
stand         :	0.09278	0.94902
to            :	0.01244	0.05945
hear          :	0.44444	0.97964
?             :	0.69492	1.00000

51333	correct: 1	prediction: 0
's      :	0.06778	1.00000
hard    :	0.25543	0.92294
to      :	0.01244	0.05945
stop    :	0.05556	0.92518
watching:	0.14793	0.98544

51351	correct: 1	prediction: 0
in   :	0.05937	0.04876
the  :	0.08649	0.02038
pants:	0.04762	0.99594

51355	correct: 0	prediction: 1
sweet  :	0.69579	0.97839
home   :	0.04839	0.76914
alabama:	0.09091	0.96148
is     :	0.04295	0.10337
n't    :	0.44526	1.00000
as     :	0.02241	0.13967
funny  :	0.54389	0.98710
as     :	0.02241	0.13967
you    :	0.12113	0.42225
'd     :	0.36000	1.00000
hoped  :	0.40000	0.99050
.      :	0.05715	1.00000

51415	correct: 1	prediction: 0
been      :	0.33247	0.45723
preferable:	0.33333	0.99688

51436	correct: 1	prediction: 0
that     :	0.06844	0.16101
's       :	0.06778	1.00000
been     :	0.33247	0.45723
given    :	0.13684	0.81312
the      :	0.08649	0.02038
drive    :	0.24324	0.94063
of       :	0.13062	0.03843
a        :	0.13990	0.06005
narrative:	0.00457	0.98591
and      :	0.21466	0.04975

51437	correct: 1	prediction: 0
concrete:	0.60000	0.97939
story   :	0.15737	0.84619

51455	correct: 0	prediction: 1
it         :	0.02345	0.16996
does       :	0.20317	0.75106
n't        :	0.44526	1.00000
make       :	0.17250	0.75309
for        :	0.03808	0.13691
great      :	0.59806	0.79062
cinema     :	0.45143	0.97235
,          :	0.13772	1.00000
but        :	0.07212	0.35883
it         :	0.02345	0.16996
is         :	0.04295	0.10337
interesting:	0.32864	0.96162
to         :	0.01244	0.05945
see        :	0.22963	0.54953
where      :	0.33333	0.61521
one        :	0.14229	0.02457
's         :	0.06778	1.00000
imagination:	0.25714	0.99351
will       :	0.19744	0.60797
lead       :	0.00952	0.86184
when       :	0.23293	0.51374
given      :	0.13684	0.81312
the        :	0.08649	0.02038
opportunity:	0.17647	0.97015
.          :	0.05715	1.00000

51459	correct: 0	prediction: 1
of     :	0.13062	0.03843
the    :	0.08649	0.02038
darkest:	0.20000	0.99872
variety:	0.35135	0.93926

51469	correct: 0	prediction: 1
he        :	0.03683	0.22085
's        :	0.06778	1.00000
afraid    :	0.15152	0.98863
of        :	0.13062	0.03843
his       :	0.16237	0.26085
best-known:	0.33333	1.00000
creation  :	0.31034	0.93767

51470	correct: 0	prediction: 1
walks    :	0.33333	0.99115
a        :	0.13990	0.06005
tricky   :	0.75000	0.99695
tightrope:	0.45455	0.99957
between  :	0.07190	0.64295
being    :	0.03823	0.63524
wickedly :	0.66667	0.99991
funny    :	0.54389	0.98710
and      :	0.21466	0.04975
just     :	0.35238	0.66972
plain    :	0.69444	0.97778
wicked   :	0.85714	0.99584

51478	correct: 1	prediction: 0
soderbergh:	0.36170	0.99968
skims     :	0.66667	1.00000
the       :	0.08649	0.02038
fat       :	0.06122	0.98491
from      :	0.00054	0.20698
the       :	0.08649	0.02038
1972      :	1.00000	1.00000
film      :	0.26053	0.64063
.         :	0.05715	1.00000

51480	correct: 0	prediction: 1
grade-grubbers:	0.50000	1.00000

51495	correct: 0	prediction: 1
is          :	0.04295	0.10337
never       :	0.07122	0.84351
satisfactory:	0.57143	0.99683

51510	correct: 0	prediction: 1
glass      :	0.14286	0.96218
's         :	0.06778	1.00000
dirgelike  :	0.60000	1.00000
score      :	0.18681	0.50669
becomes    :	0.53061	0.94573
a          :	0.13990	0.06005
fang-baring:	1.00000	1.00000
lullaby    :	1.00000	0.99838

51527	correct: 1	prediction: 0
secretary:	1.00000	0.93121
is       :	0.04295	0.10337
just     :	0.35238	0.66972
too      :	0.72031	0.84018
original :	0.18043	0.77988
to       :	0.01244	0.05945
be       :	0.04231	0.23108
ignored  :	0.06667	0.98718
.        :	0.05715	1.00000

51558	correct: 0	prediction: 1
prevents:	1.00000	0.99463
us      :	0.40146	0.76627
from    :	0.00054	0.20698
sharing :	0.77778	0.98446
the     :	0.08649	0.02038
awe     :	0.22581	0.99867
in      :	0.05937	0.04876
which   :	0.09501	0.33707
it      :	0.02345	0.16996
holds   :	0.82090	0.96504
itself  :	0.19512	0.89003

51606	correct: 1	prediction: 0
the      :	0.08649	0.02038
stuff    :	0.25444	0.96899
of       :	0.13062	0.03843
lurid    :	0.07692	0.99963
melodrama:	0.04965	0.99876

51645	correct: 1	prediction: 0
turned:	0.31915	0.94422
this  :	0.00505	0.22046

51733	correct: 1	prediction: 0
unintentionally:	0.65217	0.99866

51736	correct: 1	prediction: 0
makes       :	0.28673	0.90224
a           :	0.13990	0.06005
melodramatic:	0.26531	0.99946
mountain    :	0.41176	0.91660

51757	correct: 0	prediction: 1
more        :	0.01789	0.50071
successful  :	0.74737	0.92226
at          :	0.03431	0.21138
relating    :	0.50000	0.98117
history     :	0.55985	0.58526
than        :	0.08225	0.60291
in          :	0.05937	0.04876
creating    :	0.53846	0.95157
an          :	0.24268	0.23808
emotionally :	0.28859	0.99693
complex     :	0.65926	0.93344
,           :	0.13772	1.00000
dramatically:	0.74194	0.99407
satisfying  :	0.69154	0.99683
heroine     :	0.35714	0.99684

51768	correct: 0	prediction: 1
of          :	0.13062	0.03843
intoxicating:	0.91667	0.99970
atmosphere  :	0.19149	0.98467
and         :	0.21466	0.04975
little      :	0.16243	0.83385
else        :	0.51111	0.93471

51775	correct: 1	prediction: 0
that    :	0.06844	0.16101
it      :	0.02345	0.16996
ca      :	0.32384	0.94978
n't     :	0.44526	1.00000
help    :	0.59596	0.83580
but     :	0.07212	0.35883
engage  :	0.12500	0.98534
an      :	0.24268	0.23808
audience:	0.00383	0.96465

51786	correct: 0	prediction: 1
is        :	0.04295	0.10337
ultimately:	0.10638	0.96846
about     :	0.08378	0.50893
as        :	0.02241	0.13967
inspiring :	0.70000	0.99724
as        :	0.02241	0.13967
a         :	0.13990	0.06005
hallmark  :	0.37931	0.99795
card      :	1.00000	0.95548

51787	correct: 0	prediction: 1
wickedly  :	0.66667	0.99991
undramatic:	1.00000	1.00000
central   :	0.38983	0.80876
theme     :	0.41818	0.95680

51795	correct: 0	prediction: 1
the       :	0.08649	0.02038
film      :	0.26053	0.64063
's        :	0.06778	1.00000
most      :	0.32322	0.59455
improbable:	0.54839	0.99869
feat      :	0.94595	0.98716
?         :	0.69492	1.00000

51803	correct: 0	prediction: 1
is          :	0.04295	0.10337
well        :	0.42949	0.64185
below       :	0.05556	0.77039
expectations:	0.44000	0.99272

51825	correct: 1	prediction: 0
own     :	0.02623	0.77800
tortured:	0.57895	0.99637
psyche  :	0.23077	0.99841

51827	correct: 0	prediction: 1
a       :	0.13990	0.06005
pleasant:	0.92857	0.99128
and     :	0.21466	0.04975
engaging:	0.76371	0.99137
enough  :	0.28668	0.86416
sit     :	0.55752	0.98687
,       :	0.13772	1.00000
but     :	0.07212	0.35883
in      :	0.05937	0.04876
trying  :	0.63731	0.92889
to      :	0.01244	0.05945
have    :	0.14662	0.36430
the     :	0.08649	0.02038
best    :	0.71004	0.72659
of      :	0.13062	0.03843
both    :	0.45090	0.68126
worlds  :	0.11111	0.98592
it      :	0.02345	0.16996
ends    :	0.53448	0.96151
up      :	0.05082	0.54917
falling :	0.33333	0.98109
short   :	0.48182	0.83797
as      :	0.02241	0.13967
a       :	0.13990	0.06005
whole   :	0.28283	0.92101
.       :	0.05715	1.00000

51832	correct: 1	prediction: 0
what        :	0.13821	0.62105
's          :	0.06778	1.00000
invigorating:	1.00000	0.99985
about       :	0.08378	0.50893
it          :	0.02345	0.16996
is          :	0.04295	0.10337
that        :	0.06844	0.16101
it          :	0.02345	0.16996
does        :	0.20317	0.75106
n't         :	0.44526	1.00000
give        :	0.22222	0.89482
a           :	0.13990	0.06005
damn        :	0.27273	0.99579
.           :	0.05715	1.00000

51846	correct: 1	prediction: 0
does     :	0.20317	0.75106
n't      :	0.44526	1.00000
take     :	0.20245	0.81659
itself   :	0.19512	0.89003
so       :	0.15537	0.57003
deadly   :	0.80392	0.99287
seriously:	0.32353	0.97813

51854	correct: 0	prediction: 1
over-the-top:	0.42857	1.00000
,           :	0.13772	1.00000
and         :	0.21466	0.04975

51863	correct: 0	prediction: 1
not  :	0.24284	0.26405
smart:	0.66052	0.98527

51869	correct: 0	prediction: 1
is       :	0.04295	0.10337
thinking :	0.20455	0.96955
that     :	0.06844	0.16101
we       :	0.03553	0.64746
needed   :	0.12195	0.92791
sweeping :	0.82857	0.99665
,        :	0.13772	1.00000
dramatic :	0.07447	0.98332
,        :	0.13772	1.00000
hollywood:	0.01000	0.97056
moments  :	0.48333	0.98937
to       :	0.01244	0.05945
keep     :	0.45714	0.73317
us       :	0.40146	0.76627

51922	correct: 1	prediction: 0
clearly     :	0.23077	0.93709
a           :	0.13990	0.06005
manipulative:	0.88095	0.99900
film        :	0.26053	0.64063

51954	correct: 0	prediction: 1
is   :	0.04295	0.10337
all  :	0.01308	0.44081
over :	0.24607	0.59863
the  :	0.08649	0.02038
place:	0.20000	0.62645

51971	correct: 1	prediction: 0
sustain :	0.03158	0.99599
its     :	0.08053	0.46063
initial :	0.40000	0.95170
promise :	0.31183	0.98748
with    :	0.26870	0.17286
a       :	0.13990	0.06005
jarring :	0.24138	0.99944
,       :	0.13772	1.00000
new-agey:	0.14286	1.00000
tone    :	0.36170	0.97577
creeping:	0.16667	0.99884
into    :	0.02740	0.55706
the     :	0.08649	0.02038
second  :	0.13402	0.67346
half    :	0.35417	0.87269

51976	correct: 1	prediction: 0
goes      :	0.24752	0.93854
beyond    :	0.20280	0.94498
his       :	0.16237	0.26085
usual     :	0.24324	0.97855
fluttering:	0.66667	0.99977
and       :	0.21466	0.04975
stammering:	0.60000	0.99990
and       :	0.21466	0.04975

51995	correct: 0	prediction: 1
deniro   :	0.04762	1.00000
's       :	0.06778	1.00000
once     :	0.23404	0.85787
promising:	0.08475	0.99205
career   :	0.31818	0.76353

52049	correct: 0	prediction: 1
david  :	0.31250	0.84440
spade  :	1.00000	0.99775
as     :	0.02241	0.13967
citizen:	1.00000	0.98156
kane   :	1.00000	0.99025
?      :	0.69492	1.00000

52061	correct: 1	prediction: 0
are :	0.05960	0.27810
up  :	0.05082	0.54917
to  :	0.01244	0.05945
the :	0.08649	0.02038
task:	0.38462	0.96062

52071	correct: 1	prediction: 0
the :	0.08649	0.02038
gags:	0.51220	0.99900

52075	correct: 1	prediction: 0
it       :	0.02345	0.16996
makes    :	0.28673	0.90224
most     :	0.32322	0.59455
of       :	0.13062	0.03843
what     :	0.13821	0.62105
passes   :	0.06667	0.96667
for      :	0.03808	0.13691
sex      :	0.00800	0.95072
in       :	0.05937	0.04876
the      :	0.08649	0.02038
movies   :	0.17889	0.97118
look     :	0.35081	0.88755
like     :	0.25589	0.63710
cheap    :	0.55039	0.99139
hysterics:	0.23077	0.99988

52077	correct: 1	prediction: 0
succeeds   :	0.77465	0.99683
where      :	0.33333	0.61521
its        :	0.08053	0.46063
recent     :	0.30818	0.91458
predecessor:	0.38095	0.97853
miserably  :	0.20000	0.99947

52084	correct: 1	prediction: 0
nair     :	0.87500	0.99728
's       :	0.06778	1.00000
attention:	0.25455	0.94013
to       :	0.01244	0.05945
detail   :	0.60870	0.96600

52114	correct: 1	prediction: 0
cleansing:	0.55556	0.99809

52118	correct: 0	prediction: 1
should:	0.19247	0.48184
strike:	0.35000	0.96839
a     :	0.13990	0.06005
nerve :	0.66667	0.99192
in    :	0.05937	0.04876
many  :	0.05245	0.63149

52119	correct: 1	prediction: 0
in     :	0.05937	0.04876
reverse:	0.00000	0.98371

52144	correct: 0	prediction: 1
an          :	0.24268	0.23808
overwhelming:	0.08571	0.99388
sadness     :	0.80000	0.99832
that        :	0.06844	0.16101
feels       :	0.49020	0.98533
as          :	0.02241	0.13967
if          :	0.09143	0.50394
it          :	0.02345	0.16996
has         :	0.16225	0.35205
made        :	0.07591	0.46088
its         :	0.08053	0.46063
way         :	0.01746	0.74828
into        :	0.02740	0.55706
your        :	0.01035	0.72396
very        :	0.19326	0.72581
bloodstream :	0.55556	0.99934

52247	correct: 1	prediction: 0
this  :	0.00505	0.22046
story :	0.15737	0.84619
is    :	0.04295	0.10337
really:	0.12969	0.87317
all   :	0.01308	0.44081
about :	0.08378	0.50893

52248	correct: 0	prediction: 1
distinctive:	0.80645	0.98652
discourse  :	0.50000	0.99429

52255	correct: 1	prediction: 0
a        :	0.13990	0.06005
nice     :	0.86207	0.96831
change   :	0.00000	0.86358
of       :	0.13062	0.03843
mindless :	0.69892	0.99909
pace     :	0.22449	0.98920
in       :	0.05937	0.04876
collision:	0.05263	0.99278

52266	correct: 0	prediction: 1
predictable:	0.70874	0.99777
romantic   :	0.38462	0.98039
comedy     :	0.19278	0.94184

52271	correct: 0	prediction: 1
video-cam:	1.00000	1.00000
footage  :	0.31818	0.98802

52343	correct: 1	prediction: 0
have     :	0.14662	0.36430
been     :	0.33247	0.45723
benefited:	0.20000	0.99725
from     :	0.00054	0.20698
a        :	0.13990	0.06005
sharper  :	0.40000	0.99919
,        :	0.13772	1.00000
cleaner  :	0.06667	0.99721
script   :	0.34404	0.97154
before   :	0.13846	0.67426
it       :	0.02345	0.16996
went     :	0.50000	0.86611
in       :	0.05937	0.04876
front    :	0.27586	0.89821
of       :	0.13062	0.03843
the      :	0.08649	0.02038
camera   :	0.20530	0.97105

52346	correct: 1	prediction: 0
puts       :	0.46479	0.98935
an         :	0.24268	0.23808
exclamation:	0.25000	0.99914
point      :	0.14414	0.77627
on         :	0.03257	0.13714
the        :	0.08649	0.02038
fact       :	0.35484	0.86719

52352	correct: 0	prediction: 1
in       :	0.05937	0.04876
fast-edit:	0.50000	1.00000
,        :	0.13772	1.00000
hopped-up:	0.50000	1.00000
fashion  :	0.51613	0.96368

52357	correct: 1	prediction: 0
without   :	0.25437	0.80729
sham      :	0.50000	0.99807
the       :	0.08649	0.02038
raw-nerved:	1.00000	1.00000
story     :	0.15737	0.84619

52382	correct: 0	prediction: 1
dark-as-pitch:	1.00000	1.00000

52425	correct: 0	prediction: 1
gedeck:	0.71429	1.00000
,     :	0.13772	1.00000

52433	correct: 0	prediction: 1
is            :	0.04295	0.10337
without       :	0.25437	0.80729
doubt         :	0.01538	0.96993
an            :	0.24268	0.23808
artist        :	0.69811	0.89577
of            :	0.13062	0.03843
uncompromising:	0.60000	0.99926
vision        :	0.24324	0.97191
,             :	0.13772	1.00000
but           :	0.07212	0.35883
that          :	0.06844	0.16101
vision        :	0.24324	0.97191
is            :	0.04295	0.10337
beginning     :	0.41176	0.92014
to            :	0.01244	0.05945
feel          :	0.00998	0.92904
,             :	0.13772	1.00000

52495	correct: 0	prediction: 1
while     :	0.28054	0.65754
this      :	0.00505	0.22046
film      :	0.26053	0.64063
has       :	0.16225	0.35205
an        :	0.24268	0.23808
`         :	0.15670	1.00000
a         :	0.13990	0.06005
'         :	0.08655	1.00000
list      :	0.04167	0.59334
cast      :	0.43478	0.92068
and       :	0.21466	0.04975
some      :	0.22772	0.54335
strong    :	0.85507	0.89834
supporting:	0.26531	0.95876
players   :	0.69697	0.67043
,         :	0.13772	1.00000
the       :	0.08649	0.02038
tale      :	0.57103	0.98437
--        :	0.02941	1.00000
like      :	0.25589	0.63710
its       :	0.08053	0.46063
central   :	0.38983	0.80876
figure    :	0.35065	0.93763
,         :	0.13772	1.00000
vivi      :	1.00000	0.99972
--        :	0.02941	1.00000
is        :	0.04295	0.10337
just      :	0.35238	0.66972
a         :	0.13990	0.06005
little    :	0.16243	0.83385
bit       :	0.09016	0.91991
hard      :	0.25543	0.92294
to        :	0.01244	0.05945
love      :	0.63192	0.85489
.         :	0.05715	1.00000

52499	correct: 0	prediction: 1
the    :	0.08649	0.02038
problem:	0.59551	0.88651
with   :	0.26870	0.17286
movies :	0.17889	0.97118
about  :	0.08378	0.50893
angels :	0.22222	0.98311

52503	correct: 0	prediction: 1
out  :	0.15913	0.58416
of   :	0.13062	0.03843
reach:	0.06897	0.95327

52525	correct: 1	prediction: 0
as     :	0.02241	0.13967
a      :	0.13990	0.06005
serious:	0.07792	0.95609
drama  :	0.27402	0.93264
about  :	0.08378	0.50893
spousal:	0.60000	0.99966
